Module, Date, Time (PDT), Vin (V), Iin (A), Vout (V), Iout (A), Power (W)
M461101053AJ8, 2015-6-15, 14:34:00, 29.937500, 7.464844, 29.812500, 7.355469, 219.284912
M461101194AJ0, 2015-6-15, 14:34:00, 29.921875, 7.503906, 29.796875, 7.398438, 220.450317
M431101029AJ2, 2015-6-15, 14:34:00, 29.984375, 7.433594, 29.890625, 7.324219, 218.925476
M461101120AJF, 2015-6-15, 14:34:00, 30.218750, 7.535156, 30.078125, 7.437500, 223.706055
M421101006AJB, 2015-6-15, 14:34:00, 30.546875, 7.621094, 30.421875, 7.515625, 228.639404
M431101063AJA, 2015-6-15, 14:34:00, 29.703125, 7.496094, 29.578125, 7.386719, 218.485291
M461101053AJ8, 2015-6-15, 14:35:00, 30.265625, 7.390625, 30.156250, 7.289062, 219.810791
M461101194AJ0, 2015-6-15, 14:35:00, 30.250000, 7.433594, 30.125000, 7.332031, 220.877441
M431101029AJ2, 2015-6-15, 14:35:00, 30.312500, 7.363281, 30.218750, 7.253906, 219.203979
M461101120AJF, 2015-6-15, 14:35:00, 30.546875, 7.460938, 30.406250, 7.363281, 223.889771
M421101006AJB, 2015-6-15, 14:35:00, 30.906250, 7.542969, 30.781250, 7.441406, 229.055786
M431101063AJA, 2015-6-15, 14:35:00, 30.000000, 7.421875, 29.890625, 7.316406, 218.691956
M461101053AJ8, 2015-6-15, 14:36:00, 29.953125, 7.460938, 29.828125, 7.355469, 219.399841
M461101194AJ0, 2015-6-15, 14:36:00, 29.937500, 7.503906, 29.812500, 7.398438, 220.565918
M431101029AJ2, 2015-6-15, 14:36:00, 30.156250, 7.382812, 29.906250, 7.300781, 218.338989
M461101120AJF, 2015-6-15, 14:36:00, 30.265625, 7.527344, 30.125000, 7.425781, 223.701660
M421101006AJB, 2015-6-15, 14:36:00, 30.656250, 7.593750, 30.437500, 7.500000, 228.281250
M431101063AJA, 2015-6-15, 14:36:00, 29.718750, 7.488281, 29.609375, 7.378906, 218.484802
M461101053AJ8, 2015-6-15, 14:37:00, 30.281250, 7.406250, 30.156250, 7.300781, 220.164185
M461101194AJ0, 2015-6-15, 14:37:00, 30.265625, 7.449219, 30.140625, 7.343750, 221.345215
M431101029AJ2, 2015-6-15, 14:37:00, 30.296875, 7.367188, 30.203125, 7.261719, 219.326599
M461101120AJF, 2015-6-15, 14:37:00, 30.578125, 7.472656, 30.437500, 7.371094, 224.357666
M421101006AJB, 2015-6-15, 14:37:00, 30.906250, 7.566406, 30.765625, 7.460938, 229.540405
M431101063AJA, 2015-6-15, 14:37:00, 30.031250, 7.441406, 29.921875, 7.335938, 219.505005
M461101053AJ8, 2015-6-15, 14:38:00, 30.500000, 7.359375, 30.390625, 7.257812, 220.569458
M461101194AJ0, 2015-6-15, 14:38:00, 30.468750, 7.402344, 30.343750, 7.300781, 221.533081
M431101029AJ2, 2015-6-15, 14:38:00, 30.515625, 7.324219, 30.421875, 7.218750, 219.607910
M461101120AJF, 2015-6-15, 14:38:00, 30.796875, 7.425781, 30.656250, 7.328125, 224.652832
M421101006AJB, 2015-6-15, 14:38:00, 31.125000, 7.519531, 31.000000, 7.417969, 229.957031
M431101063AJA, 2015-6-15, 14:38:00, 30.250000, 7.394531, 30.140625, 7.289062, 219.696899
M461101053AJ8, 2015-6-15, 14:39:00, 30.453125, 7.386719, 30.328125, 7.281250, 220.826660
M461101194AJ0, 2015-6-15, 14:39:00, 30.406250, 7.429688, 30.281250, 7.324219, 221.786499
M431101029AJ2, 2015-6-15, 14:39:00, 30.453125, 7.351562, 30.359375, 7.242188, 219.868286
M461101120AJF, 2015-6-15, 14:39:00, 30.750000, 7.453125, 30.593750, 7.355469, 225.031372
M421101006AJB, 2015-6-15, 14:39:00, 31.078125, 7.542969, 30.937500, 7.445312, 230.339355
M431101063AJA, 2015-6-15, 14:39:00, 30.187500, 7.421875, 30.078125, 7.316406, 220.063782
M461101053AJ8, 2015-6-15, 14:40:00, 30.609375, 7.328125, 30.500000, 7.226562, 220.410156
M461101194AJ0, 2015-6-15, 14:40:00, 30.546875, 7.371094, 30.421875, 7.269531, 221.152771
M431101029AJ2, 2015-6-15, 14:40:00, 30.625000, 7.296875, 30.515625, 7.191406, 219.450256
M461101120AJF, 2015-6-15, 14:40:00, 30.890625, 7.398438, 30.750000, 7.300781, 224.499023
M421101006AJB, 2015-6-15, 14:40:00, 31.234375, 7.480469, 31.109375, 7.382812, 229.674683
M431101063AJA, 2015-6-15, 14:40:00, 30.328125, 7.359375, 30.218750, 7.257812, 219.322021
M461101053AJ8, 2015-6-15, 14:41:00, 30.328125, 7.378906, 30.203125, 7.273438, 219.680542
M461101194AJ0, 2015-6-15, 14:41:00, 30.281250, 7.421875, 30.156250, 7.320312, 220.753174
M431101029AJ2, 2015-6-15, 14:41:00, 30.328125, 7.343750, 30.234375, 7.234375, 218.726807
M461101120AJF, 2015-6-15, 14:41:00, 30.609375, 7.445312, 30.468750, 7.347656, 223.873901
M421101006AJB, 2015-6-15, 14:41:00, 30.953125, 7.527344, 30.812500, 7.425781, 228.806885
M431101063AJA, 2015-6-15, 14:41:00, 30.046875, 7.406250, 29.937500, 7.300781, 218.567139
M461101053AJ8, 2015-6-15, 14:42:00, 30.203125, 7.417969, 30.093750, 7.312500, 220.060547
M461101194AJ0, 2015-6-15, 14:42:00, 30.156250, 7.460938, 30.031250, 7.359375, 221.011230
M431101029AJ2, 2015-6-15, 14:42:00, 30.234375, 7.378906, 30.109375, 7.269531, 218.881042
M461101120AJF, 2015-6-15, 14:42:00, 30.484375, 7.484375, 30.343750, 7.382812, 224.022217
M421101006AJB, 2015-6-15, 14:42:00, 30.828125, 7.574219, 30.687500, 7.468750, 229.197266
M431101063AJA, 2015-6-15, 14:42:00, 29.937500, 7.449219, 29.812500, 7.343750, 218.935547
M461101053AJ8, 2015-6-15, 14:43:00, 30.531250, 7.324219, 30.421875, 7.222656, 219.726746
M461101194AJ0, 2015-6-15, 14:43:00, 30.468750, 7.367188, 30.343750, 7.265625, 220.466309
M431101029AJ2, 2015-6-15, 14:43:00, 30.546875, 7.292969, 30.453125, 7.187500, 218.881836
M461101120AJF, 2015-6-15, 14:43:00, 30.796875, 7.394531, 30.656250, 7.296875, 223.694824
M421101006AJB, 2015-6-15, 14:43:00, 31.171875, 7.472656, 31.031250, 7.371094, 228.734253
M431101063AJA, 2015-6-15, 14:43:00, 30.250000, 7.351562, 30.140625, 7.246094, 218.401794
M461101053AJ8, 2015-6-15, 14:44:00, 30.125000, 7.386719, 29.890625, 7.300781, 218.224915
M461101194AJ0, 2015-6-15, 14:44:00, 30.015625, 7.453125, 29.906250, 7.351562, 219.857666
M431101029AJ2, 2015-6-15, 14:44:00, 30.203125, 7.347656, 29.953125, 7.257812, 217.394165
M461101120AJF, 2015-6-15, 14:44:00, 30.343750, 7.484375, 30.203125, 7.382812, 222.984009
M421101006AJB, 2015-6-15, 14:44:00, 30.656250, 7.574219, 30.515625, 7.472656, 228.032776
M431101063AJA, 2015-6-15, 14:44:00, 29.781250, 7.449219, 29.671875, 7.343750, 217.902832
M461101053AJ8, 2015-6-15, 14:45:00, 30.171875, 7.410156, 30.062500, 7.304688, 219.597168
M461101194AJ0, 2015-6-15, 14:45:00, 30.125000, 7.453125, 30.000000, 7.351562, 220.546875
M431101029AJ2, 2015-6-15, 14:45:00, 30.156250, 7.382812, 30.062500, 7.269531, 218.540283
M461101120AJF, 2015-6-15, 14:45:00, 30.484375, 7.484375, 30.343750, 7.382812, 224.022217
M421101006AJB, 2015-6-15, 14:45:00, 30.796875, 7.558594, 30.656250, 7.457031, 228.604614
M431101063AJA, 2015-6-15, 14:45:00, 29.906250, 7.437500, 29.796875, 7.328125, 218.355225
M461101053AJ8, 2015-6-15, 14:46:00, 30.109375, 7.425781, 30.000000, 7.316406, 219.492188
M461101194AJ0, 2015-6-15, 14:46:00, 30.046875, 7.468750, 29.937500, 7.363281, 220.438232
M431101029AJ2, 2015-6-15, 14:46:00, 30.078125, 7.394531, 29.968750, 7.285156, 218.327026
M461101120AJF, 2015-6-15, 14:46:00, 30.437500, 7.496094, 30.281250, 7.394531, 223.915649
M421101006AJB, 2015-6-15, 14:46:00, 30.718750, 7.570312, 30.593750, 7.464844, 228.377563
M431101063AJA, 2015-6-15, 14:46:00, 29.828125, 7.445312, 29.718750, 7.339844, 218.130981
M461101053AJ8, 2015-6-15, 14:47:00, 30.062500, 7.441406, 29.937500, 7.332031, 219.502686
M461101194AJ0, 2015-6-15, 14:47:00, 30.000000, 7.480469, 29.875000, 7.375000, 220.328125
M431101029AJ2, 2015-6-15, 14:47:00, 30.062500, 7.398438, 29.937500, 7.289062, 218.216309
M461101120AJF, 2015-6-15, 14:47:00, 30.375000, 7.507812, 30.234375, 7.406250, 223.923340
M421101006AJB, 2015-6-15, 14:47:00, 30.671875, 7.582031, 30.546875, 7.476562, 228.385620
M431101063AJA, 2015-6-15, 14:47:00, 29.765625, 7.460938, 29.656250, 7.351562, 218.019775
M461101053AJ8, 2015-6-15, 14:48:00, 30.406250, 7.363281, 30.296875, 7.257812, 219.889038
M461101194AJ0, 2015-6-15, 14:48:00, 30.343750, 7.406250, 30.234375, 7.304688, 220.852661
M431101029AJ2, 2015-6-15, 14:48:00, 30.375000, 7.328125, 30.281250, 7.218750, 218.592773
M461101120AJF, 2015-6-15, 14:48:00, 30.734375, 7.425781, 30.578125, 7.328125, 224.080322
M421101006AJB, 2015-6-15, 14:48:00, 31.046875, 7.503906, 30.906250, 7.402344, 228.778687
M431101063AJA, 2015-6-15, 14:48:00, 30.125000, 7.382812, 30.015625, 7.277344, 218.434021
M461101053AJ8, 2015-6-15, 14:49:00, 30.109375, 7.468750, 30.000000, 7.359375, 220.781250
M461101194AJ0, 2015-6-15, 14:49:00, 30.093750, 7.511719, 29.968750, 7.406250, 221.956055
M431101029AJ2, 2015-6-15, 14:49:00, 30.078125, 7.414062, 29.953125, 7.308594, 218.915222
M461101120AJF, 2015-6-15, 14:49:00, 30.500000, 7.523438, 30.359375, 7.425781, 225.442078
M421101006AJB, 2015-6-15, 14:49:00, 30.750000, 7.613281, 30.625000, 7.507812, 229.926758
M431101063AJA, 2015-6-15, 14:49:00, 29.843750, 7.488281, 29.734375, 7.378906, 219.407166
M461101053AJ8, 2015-6-15, 14:50:00, 30.593750, 7.277344, 30.468750, 7.175781, 218.637085
M461101194AJ0, 2015-6-15, 14:50:00, 30.609375, 7.246094, 29.937500, 7.218750, 216.111328
M431101029AJ2, 2015-6-15, 14:50:00, 30.546875, 7.242188, 30.421875, 7.136719, 217.112366
M461101120AJF, 2015-6-15, 14:50:00, 30.984375, 7.281250, 30.343750, 7.250000, 219.992188
M421101006AJB, 2015-6-15, 14:50:00, 31.187500, 7.480469, 31.015625, 7.382812, 228.982544
M431101063AJA, 2015-6-15, 14:50:00, 30.296875, 7.308594, 29.812500, 7.257812, 216.373535
M461101053AJ8, 2015-6-15, 14:51:00, 30.390625, 7.359375, 30.250000, 7.257812, 219.548828
M461101194AJ0, 2015-6-15, 14:51:00, 30.328125, 7.406250, 30.203125, 7.304688, 220.624390
M431101029AJ2, 2015-6-15, 14:51:00, 30.343750, 7.320312, 30.203125, 7.214844, 217.910828
M461101120AJF, 2015-6-15, 14:51:00, 30.734375, 7.429688, 30.593750, 7.332031, 224.314331
M421101006AJB, 2015-6-15, 14:51:00, 31.015625, 7.515625, 30.890625, 7.414062, 229.025024
M431101063AJA, 2015-6-15, 14:51:00, 30.078125, 7.390625, 29.968750, 7.285156, 218.327026
M461101053AJ8, 2015-6-15, 14:52:00, 30.453125, 7.378906, 30.343750, 7.273438, 220.703369
M461101194AJ0, 2015-6-15, 14:52:00, 30.421875, 7.421875, 30.296875, 7.320312, 221.782593
M431101029AJ2, 2015-6-15, 14:52:00, 30.406250, 7.339844, 30.312500, 7.230469, 219.173584
M461101120AJF, 2015-6-15, 14:52:00, 30.812500, 7.441406, 30.671875, 7.343750, 225.246582
M421101006AJB, 2015-6-15, 14:52:00, 31.125000, 7.515625, 31.000000, 7.414062, 229.835938
M431101063AJA, 2015-6-15, 14:52:00, 30.140625, 7.394531, 30.031250, 7.289062, 218.899658
M461101053AJ8, 2015-6-15, 14:53:00, 30.453125, 7.378906, 30.343750, 7.273438, 220.703369
M461101194AJ0, 2015-6-15, 14:53:00, 30.421875, 7.421875, 30.296875, 7.320312, 221.782593
M431101029AJ2, 2015-6-15, 14:53:00, 30.406250, 7.335938, 30.312500, 7.230469, 219.173584
M461101120AJF, 2015-6-15, 14:53:00, 30.812500, 7.437500, 30.671875, 7.339844, 225.126770
M421101006AJB, 2015-6-15, 14:53:00, 31.140625, 7.511719, 31.015625, 7.410156, 229.830627
M431101063AJA, 2015-6-15, 14:53:00, 30.140625, 7.390625, 30.015625, 7.285156, 218.668518
M461101053AJ8, 2015-6-15, 14:54:00, 30.421875, 7.390625, 30.312500, 7.285156, 220.831299
M461101194AJ0, 2015-6-15, 14:54:00, 30.375000, 7.433594, 30.250000, 7.332031, 221.793945
M431101029AJ2, 2015-6-15, 14:54:00, 30.406250, 7.347656, 30.281250, 7.242188, 219.302490
M461101120AJF, 2015-6-15, 14:54:00, 30.781250, 7.453125, 30.640625, 7.359375, 225.495850
M421101006AJB, 2015-6-15, 14:54:00, 31.093750, 7.531250, 30.968750, 7.429688, 230.088135
M431101063AJA, 2015-6-15, 14:54:00, 30.093750, 7.410156, 29.984375, 7.304688, 219.026489
M461101053AJ8, 2015-6-15, 14:55:00, 30.218750, 7.433594, 30.109375, 7.328125, 220.645264
M461101194AJ0, 2015-6-15, 14:55:00, 30.171875, 7.476562, 30.046875, 7.371094, 221.478333
M431101029AJ2, 2015-6-15, 14:55:00, 30.203125, 7.382812, 30.046875, 7.281250, 218.778809
M461101120AJF, 2015-6-15, 14:55:00, 30.609375, 7.500000, 30.468750, 7.398438, 225.421143
M421101006AJB, 2015-6-15, 14:55:00, 30.875000, 7.582031, 30.750000, 7.476562, 229.904297
M431101063AJA, 2015-6-15, 14:55:00, 29.921875, 7.457031, 29.796875, 7.347656, 218.937195
M461101053AJ8, 2015-6-15, 14:56:00, 30.406250, 7.378906, 30.296875, 7.273438, 220.362427
M461101194AJ0, 2015-6-15, 14:56:00, 30.375000, 7.421875, 30.250000, 7.320312, 221.439453
M431101029AJ2, 2015-6-15, 14:56:00, 30.343750, 7.339844, 30.250000, 7.234375, 218.839844
M461101120AJF, 2015-6-15, 14:56:00, 30.781250, 7.441406, 30.640625, 7.343750, 225.017090
M421101006AJB, 2015-6-15, 14:56:00, 31.078125, 7.523438, 30.953125, 7.421875, 229.730225
M431101063AJA, 2015-6-15, 14:56:00, 30.093750, 7.402344, 29.984375, 7.292969, 218.675110
M461101053AJ8, 2015-6-15, 14:57:00, 30.703125, 7.300781, 30.578125, 7.199219, 220.138611
M461101194AJ0, 2015-6-15, 14:57:00, 30.640625, 7.339844, 30.515625, 7.242188, 220.999878
M431101029AJ2, 2015-6-15, 14:57:00, 30.640625, 7.261719, 30.546875, 7.156250, 218.601074
M461101120AJF, 2015-6-15, 14:57:00, 31.046875, 7.359375, 30.906250, 7.265625, 224.553223
M421101006AJB, 2015-6-15, 14:57:00, 31.375000, 7.437500, 31.234375, 7.339844, 229.255432
M431101063AJA, 2015-6-15, 14:57:00, 30.375000, 7.316406, 30.265625, 7.214844, 218.361755
M461101053AJ8, 2015-6-15, 14:58:00, 30.359375, 7.394531, 30.250000, 7.292969, 220.612305
M461101194AJ0, 2015-6-15, 14:58:00, 30.343750, 7.437500, 30.218750, 7.335938, 221.682861
M431101029AJ2, 2015-6-15, 14:58:00, 30.281250, 7.355469, 30.187500, 7.246094, 218.741455
M461101120AJF, 2015-6-15, 14:58:00, 30.765625, 7.457031, 30.625000, 7.359375, 225.380859
M421101006AJB, 2015-6-15, 14:58:00, 31.015625, 7.535156, 30.890625, 7.433594, 229.628357
M431101063AJA, 2015-6-15, 14:58:00, 30.078125, 7.414062, 29.968750, 7.308594, 219.029419
M461101053AJ8, 2015-6-15, 14:59:00, 30.796875, 7.191406, 30.687500, 7.093750, 217.689453
M461101194AJ0, 2015-6-15, 14:59:00, 30.765625, 7.234375, 30.640625, 7.136719, 218.673523
M431101029AJ2, 2015-6-15, 14:59:00, 30.734375, 7.156250, 30.640625, 7.054688, 216.160034
M461101120AJF, 2015-6-15, 14:59:00, 31.171875, 7.253906, 31.031250, 7.164062, 222.309814
M421101006AJB, 2015-6-15, 14:59:00, 31.468750, 7.332031, 31.328125, 7.238281, 226.761780
M431101063AJA, 2015-6-15, 14:59:00, 30.500000, 7.214844, 30.390625, 7.113281, 216.177063
M461101053AJ8, 2015-6-15, 15:00:00, 30.562500, 7.324219, 30.453125, 7.222656, 219.952454
M461101194AJ0, 2015-6-15, 15:00:00, 30.531250, 7.363281, 30.406250, 7.265625, 220.920410
M431101029AJ2, 2015-6-15, 15:00:00, 30.500000, 7.285156, 30.406250, 7.179688, 218.307373
M461101120AJF, 2015-6-15, 15:00:00, 30.953125, 7.382812, 30.812500, 7.289062, 224.594238
M421101006AJB, 2015-6-15, 15:00:00, 31.218750, 7.460938, 31.093750, 7.363281, 228.952026
M431101063AJA, 2015-6-15, 15:00:00, 30.281250, 7.343750, 30.171875, 7.238281, 218.392517
M461101053AJ8, 2015-6-15, 15:01:00, 30.328125, 7.398438, 30.218750, 7.296875, 220.502441
M461101194AJ0, 2015-6-15, 15:01:00, 30.312500, 7.441406, 30.187500, 7.339844, 221.571533
M431101029AJ2, 2015-6-15, 15:01:00, 30.250000, 7.359375, 30.156250, 7.250000, 218.632812
M461101120AJF, 2015-6-15, 15:01:00, 30.750000, 7.457031, 30.609375, 7.359375, 225.265869
M421101006AJB, 2015-6-15, 15:01:00, 30.984375, 7.542969, 30.843750, 7.441406, 229.520874
M431101063AJA, 2015-6-15, 15:01:00, 30.062500, 7.421875, 29.953125, 7.312500, 219.032227
M461101053AJ8, 2015-6-15, 15:02:00, 30.468750, 7.367188, 30.343750, 7.265625, 220.466309
M461101194AJ0, 2015-6-15, 15:02:00, 30.453125, 7.410156, 30.328125, 7.308594, 221.655945
M431101029AJ2, 2015-6-15, 15:02:00, 30.375000, 7.324219, 30.281250, 7.214844, 218.474487
M461101120AJF, 2015-6-15, 15:02:00, 30.890625, 7.425781, 30.750000, 7.328125, 225.339844
M421101006AJB, 2015-6-15, 15:02:00, 31.125000, 7.511719, 31.000000, 7.410156, 229.714844
M431101063AJA, 2015-6-15, 15:02:00, 30.203125, 7.386719, 30.093750, 7.281250, 219.120117
M461101053AJ8, 2015-6-15, 15:03:00, 30.343750, 7.386719, 30.234375, 7.281250, 220.144043
M461101194AJ0, 2015-6-15, 15:03:00, 30.359375, 7.429688, 30.234375, 7.328125, 221.561279
M431101029AJ2, 2015-6-15, 15:03:00, 30.265625, 7.335938, 30.171875, 7.230469, 218.156799
M461101120AJF, 2015-6-15, 15:03:00, 30.796875, 7.441406, 30.656250, 7.343750, 225.131836
M421101006AJB, 2015-6-15, 15:03:00, 31.015625, 7.527344, 30.875000, 7.425781, 229.270996
M431101063AJA, 2015-6-15, 15:03:00, 30.093750, 7.406250, 29.984375, 7.300781, 218.909363
M461101053AJ8, 2015-6-15, 15:04:00, 30.375000, 7.386719, 30.265625, 7.285156, 220.489807
M461101194AJ0, 2015-6-15, 15:04:00, 30.406250, 7.429688, 30.281250, 7.328125, 221.904785
M431101029AJ2, 2015-6-15, 15:04:00, 30.281250, 7.332031, 30.171875, 7.222656, 217.921082
M461101120AJF, 2015-6-15, 15:04:00, 30.859375, 7.433594, 30.718750, 7.339844, 225.470825
M421101006AJB, 2015-6-15, 15:04:00, 31.046875, 7.523438, 30.921875, 7.421875, 229.498291
M431101063AJA, 2015-6-15, 15:04:00, 30.125000, 7.402344, 30.015625, 7.296875, 219.020264
M461101053AJ8, 2015-6-15, 15:05:00, 30.421875, 7.378906, 30.296875, 7.273438, 220.362427
M461101194AJ0, 2015-6-15, 15:05:00, 30.437500, 7.421875, 30.312500, 7.320312, 221.896973
M431101029AJ2, 2015-6-15, 15:05:00, 30.312500, 7.324219, 30.218750, 7.218750, 218.141602
M461101120AJF, 2015-6-15, 15:05:00, 30.875000, 7.425781, 30.734375, 7.328125, 225.225342
M421101006AJB, 2015-6-15, 15:05:00, 31.093750, 7.515625, 30.968750, 7.414062, 229.604248
M431101063AJA, 2015-6-15, 15:05:00, 30.156250, 7.394531, 30.046875, 7.289062, 219.013550
M461101053AJ8, 2015-6-15, 15:06:00, 30.546875, 7.335938, 30.437500, 7.234375, 220.196289
M461101194AJ0, 2015-6-15, 15:06:00, 30.546875, 7.378906, 30.421875, 7.277344, 221.390442
M431101029AJ2, 2015-6-15, 15:06:00, 30.453125, 7.289062, 30.359375, 7.179688, 217.970825
M461101120AJF, 2015-6-15, 15:06:00, 31.000000, 7.386719, 30.859375, 7.292969, 225.056458
M421101006AJB, 2015-6-15, 15:06:00, 31.218750, 7.476562, 31.093750, 7.375000, 229.316406
M431101063AJA, 2015-6-15, 15:06:00, 30.281250, 7.355469, 30.171875, 7.250000, 218.746094
M461101053AJ8, 2015-6-15, 15:07:00, 30.453125, 7.363281, 30.343750, 7.261719, 220.347778
M461101194AJ0, 2015-6-15, 15:07:00, 30.468750, 7.406250, 30.343750, 7.304688, 221.651611
M431101029AJ2, 2015-6-15, 15:07:00, 30.343750, 7.312500, 30.250000, 7.207031, 218.012695
M461101120AJF, 2015-6-15, 15:07:00, 30.906250, 7.414062, 30.765625, 7.316406, 225.093811
M421101006AJB, 2015-6-15, 15:07:00, 31.109375, 7.507812, 30.984375, 7.406250, 229.478027
M431101063AJA, 2015-6-15, 15:07:00, 30.203125, 7.386719, 30.078125, 7.281250, 219.006348
M461101053AJ8, 2015-6-15, 15:08:00, 30.656250, 7.328125, 30.546875, 7.226562, 220.748901
M461101194AJ0, 2015-6-15, 15:08:00, 30.671875, 7.371094, 30.546875, 7.269531, 222.061462
M431101029AJ2, 2015-6-15, 15:08:00, 30.546875, 7.273438, 30.453125, 7.167969, 218.287048
M461101120AJF, 2015-6-15, 15:08:00, 31.125000, 7.371094, 31.000000, 7.277344, 225.597656
M421101006AJB, 2015-6-15, 15:08:00, 31.328125, 7.464844, 31.203125, 7.367188, 229.879272
M431101063AJA, 2015-6-15, 15:08:00, 30.406250, 7.343750, 30.296875, 7.242188, 219.415649
M461101053AJ8, 2015-6-15, 15:09:00, 30.500000, 7.355469, 30.375000, 7.253906, 220.337402
M461101194AJ0, 2015-6-15, 15:09:00, 30.515625, 7.398438, 30.390625, 7.296875, 221.756592
M431101029AJ2, 2015-6-15, 15:09:00, 30.375000, 7.300781, 30.281250, 7.195312, 217.883057
M461101120AJF, 2015-6-15, 15:09:00, 30.984375, 7.398438, 30.843750, 7.304688, 225.303955
M421101006AJB, 2015-6-15, 15:09:00, 31.156250, 7.492188, 31.031250, 7.390625, 229.340332
M431101063AJA, 2015-6-15, 15:09:00, 30.250000, 7.371094, 30.140625, 7.265625, 218.990479
M461101053AJ8, 2015-6-15, 15:10:00, 30.578125, 7.332031, 30.453125, 7.230469, 220.190369
M461101194AJ0, 2015-6-15, 15:10:00, 30.609375, 7.375000, 30.484375, 7.273438, 221.726196
M431101029AJ2, 2015-6-15, 15:10:00, 30.453125, 7.277344, 30.359375, 7.171875, 217.733643
M461101120AJF, 2015-6-15, 15:10:00, 31.078125, 7.375000, 30.937500, 7.281250, 225.263672
M421101006AJB, 2015-6-15, 15:10:00, 31.234375, 7.472656, 31.109375, 7.371094, 229.310120
M431101063AJA, 2015-6-15, 15:10:00, 30.343750, 7.351562, 30.234375, 7.246094, 219.081116
M461101053AJ8, 2015-6-15, 15:11:00, 30.625000, 7.324219, 30.515625, 7.218750, 220.284668
M461101194AJ0, 2015-6-15, 15:11:00, 30.750000, 7.363281, 30.625000, 7.265625, 222.509766
M431101029AJ2, 2015-6-15, 15:11:00, 30.546875, 7.273438, 30.453125, 7.167969, 218.287048
M461101120AJF, 2015-6-15, 15:11:00, 31.187500, 7.371094, 31.046875, 7.277344, 225.938782
M421101006AJB, 2015-6-15, 15:11:00, 31.343750, 7.476562, 31.203125, 7.375000, 230.123047
M431101063AJA, 2015-6-15, 15:11:00, 30.437500, 7.355469, 30.328125, 7.250000, 219.878906
M461101053AJ8, 2015-6-15, 15:12:00, 31.843750, 6.859375, 30.296875, 7.019531, 212.669861
M461101194AJ0, 2015-6-15, 15:12:00, 31.250000, 7.214844, 31.125000, 7.117188, 221.522461
M431101029AJ2, 2015-6-15, 15:12:00, 30.640625, 7.246094, 30.546875, 7.140625, 218.123779
M461101120AJF, 2015-6-15, 15:12:00, 31.281250, 7.343750, 31.140625, 7.250000, 225.769531
M421101006AJB, 2015-6-15, 15:12:00, 31.453125, 7.449219, 31.328125, 7.351562, 230.310669
M431101063AJA, 2015-6-15, 15:12:00, 30.515625, 7.332031, 30.406250, 7.226562, 219.732666
M461101053AJ8, 2015-6-15, 15:13:00, 33.468750, 5.828125, 28.625000, 6.605469, 189.081543
M461101194AJ0, 2015-6-15, 15:13:00, 32.406250, 6.757812, 32.281250, 6.671875, 215.376465
M431101029AJ2, 2015-6-15, 15:13:00, 30.406250, 7.308594, 30.312500, 7.203125, 218.344727
M461101120AJF, 2015-6-15, 15:13:00, 31.078125, 7.410156, 30.937500, 7.312500, 226.230469
M421101006AJB, 2015-6-15, 15:13:00, 31.218750, 7.523438, 31.078125, 7.421875, 230.657959
M431101063AJA, 2015-6-15, 15:13:00, 30.312500, 7.402344, 30.203125, 7.296875, 220.388428
